District Name,nces_id,Dissimilarity,State,Size
SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,3626520,0.32252970309793527,New York,7807
SYRACUSE CITY SCHOOL DISTRICT,3628590,0.2184058104256688,New York,5579
YONKERS CITY SCHOOL DISTRICT,3631920,0.3253258595340421,New York,7014
Cumberland County Schools,3700011,0.3395943562610229,North Carolina,15422
Pitt County Schools,3700012,0.3847551580921758,North Carolina,7391
Alamance-Burlington Schools,3700030,0.3060365747350664,North Carolina,6726
Buncombe County Schools,3700450,0.3620215984908909,North Carolina,7153
Cabarrus County Schools,3700530,0.5805449452508276,North Carolina,10878
Davidson County Schools,3701140,0.16775808936825884,North Carolina,5826
Durham Public Schools,3701260,0.29657177511415517,North Carolina,11374
Winston Salem / Forsyth County Schools,3701500,0.5587793926503604,North Carolina,16860
Gaston County Schools,3701620,0.42877542490944553,North Carolina,9222
Guilford County Schools,3701920,0.2832049050441535,North Carolina,23004
Harnett County Schools,3702010,0.2237257638072855,North Carolina,6027
Iredell-Statesville Schools,3702310,0.28870458135860977,NORTH CAROLINA,7097
Johnston County Public Schools,3702370,0.3063109134263747,NORTH CAROLINA,12234
Charlotte-Mecklenburg Schools,3702970,0.3988988308449129,North Carolina,45880
New Hanover County Schools,3703330,0.1870016470157643,North Carolina,8604
Onslow County Schools,3703450,0.22951176983435045,North Carolina,7853
Randolph County School System,3703780,0.5204246108501428,North Carolina,5141
Public Schools of Robeson County,3703930,0.5140355134894632,North Carolina,6294
Rowan-Salisbury Schools,3704050,0.2185643039049236,North Carolina,5887
Union County Public Schools,3704620,0.6723047856040184,North Carolina,14200
Wake County Schools,3704720,0.5784019820805553,NORTH CAROLINA,52125
Wayne County Public Schools,3704880,0.5493041919235039,North Carolina,5481
Akron City,3904348,0.47419562582078995,Ohio,6556
Cincinnati Public Schools,3904375,0.5512278582930756,Ohio,11042
Cleveland Municipal,3904378,0.4233816462866742,OHIO,10765
Columbus City School District,3904380,0.36815678898108395,Ohio,13547
South-Western City,3904480,0.13686106840891624,Ohio,6647
Toledo City,3904490,0.5576881134133043,Ohio,6598
Lakota Local,3904611,0.06558486607218394,Ohio,5429
Olentangy Local,3904676,0.18366118024889602,OHIO,7066
Hilliard City,3904701,0.07650669642857144,Ohio,5246
Dublin City,3904702,0.3707361396609766,Ohio,5127
EPIC BLENDED LEARNING CHARTER,4000800,0.03583877995642701,OKLAHOMA,5349
EDMOND,4010590,0.1922222222222222,Oklahoma,7468
MOORE,4020250,0.19964436137556865,Oklahoma,7255
OKLAHOMA CITY,4022770,0.49026103327178594,Oklahoma,6088
PUTNAM CITY,4025290,0.4205266342081761,Oklahoma,5133
TULSA,4030240,0.31216225174768353,Oklahoma,7853
Hillsboro SD 1J,4100023,0.29002678812081606,Oregon,5790
Beaverton SD 48J,4101920,0.48644519240369144,Oregon,13361
Eugene SD 4J,4104740,0.24932535818611765,Oregon,5330
North Clackamas SD 12,4108830,0.525741484513787,OREGON,5051
Portland SD 1J,4110040,0.29873393297788786,Oregon,13229
Salem-Keizer SD 24J,4110820,0.28869475847893117,Oregon,12858
Allentown City SD,4202280,0.13977531151423694,PENNSYLVANIA,5127
Philadelphia City SD,4218990,0.5172485378176753,Pennsylvania,37047
Pittsburgh SD,4219170,0.11700046040515652,Pennsylvania,6781
Providence,4400900,0.25940640233708184,RHODE ISLAND,7057
Aiken 01,4500720,0.392685191553752,South Carolina,6940
Beaufort 01,4501110,0.35354163568270625,South Carolina,6649
Berkeley 01,4501170,0.20715122639256778,South Carolina,10940
Charleston 01,4501440,0.6682265103317735,South Carolina,13583
Dorchester 02,4502010,0.26085703582029335,South Carolina,7882
Greenville 01,4502310,0.4992055729572908,South Carolina,22269
Horry 01,4502490,0.17378815533817255,South Carolina,14411
Lexington 01,4502700,0.48790266764223145,South Carolina,8496
Lexington 05,4502820,0.212870479174827,South Carolina,5754
Richland 01,4503360,0.2975440806045341,South Carolina,6277
Richland 02,4503390,0.33022043903338866,South Carolina,8900
York 03,4503870,0.09610569035489164,South Carolina,5008
York 04,4503900,0.10146972799064057,SOUTH CAROLINA,5262
Sioux Falls School District 49-5,4666270,0.23209233268902152,South Dakota,7228
Shelby County,4700148,0.5780196269940934,Tennessee,23383
Hamilton County,4701590,0.5879791984089623,Tennessee,12864
Knox County,4702220,0.47606578671966204,Tennessee,18571
Montgomery County,4703030,0.3031431913767652,Tennessee,10575
Davidson County,4703180,0.38775387037864995,Tennessee,24444
Rutherford County,4703690,0.25452428476380573,Tennessee,17810
Sumner County,4704020,0.3396514146960841,Tennessee,8836
Williamson County,4704530,0.4618475840030987,Tennessee,14367
Wilson County,4704550,0.2276576795401182,TENNESSEE,7090
HAYS CISD,4800010,0.17404104151092104,Texas,6766
TEXANS CAN ACADEMIES,4800016,0.6108774038461537,Texas,5037
PREMIER HIGH SCHOOLS,4800207,0.49941977721927455,TEXAS,6801
YES PREP PUBLIC SCHOOLS INC,4800209,0.5940089816462013,Texas,11598
IDEA PUBLIC SCHOOLS,4800211,0.509114882076443,Texas,16467
KIPP TEXAS PUBLIC SCHOOLS,4800264,0.690089517453255,TEXAS,5651
ALDINE ISD,4807710,0.3438132892012066,Texas,17767
ALIEF ISD,4807830,0.26240952793502187,Texas,12233
ALVIN ISD,4808090,0.561315842224329,Texas,5608
AMARILLO ISD,4808130,0.29711368503188273,Texas,8509
ARLINGTON ISD,4808700,0.4563248034162392,Texas,17230
